gene,go
MSTRG.4645.1.p1,GO:0004842
MSTRG.4646.1.p1,GO:0016021
MSTRG.4647.1.p1,GO:0140575
MSTRG.4649.1.p1,GO:0030286
MSTRG.4649.1.p1,GO:0005524
MSTRG.4649.1.p1,GO:0008569
MSTRG.4649.1.p1,GO:0045505
MSTRG.4649.1.p1,GO:0051959
MSTRG.4649.1.p1,GO:0007018
MSTRG.4650.2.p1,GO:0003951
MSTRG.4650.2.p1,GO:0005515
MSTRG.4650.2.p1,GO:0004143
MSTRG.4650.2.p1,GO:0007205
MSTRG.4651.11.p1,GO:0005861
MSTRG.4651.11.p1,GO:0006937
MSTRG.4652.2.p1,GO:0004672
MSTRG.4652.2.p1,GO:0005524
MSTRG.4652.2.p1,GO:0006468
MSTRG.4655.1.p1,GO:0003714
MSTRG.4655.1.p1,GO:0005515
MSTRG.4655.1.p1,GO:0045892
MSTRG.4656.1.p1,GO:0005840
MSTRG.4656.1.p1,GO:0003735
MSTRG.4656.1.p1,GO:0006412
MSTRG.4657.1.p1,GO:0005576
MSTRG.4657.1.p1,GO:0005102
MSTRG.4657.1.p1,GO:0007275
MSTRG.4657.1.p1,GO:0016055
MSTRG.4658.1.p1,GO:0005634
MSTRG.4658.1.p1,GO:0070940
MSTRG.4658.1.p1,GO:0008420
MSTRG.4660.1.p1,GO:0055085
MSTRG.4660.1.p1,GO:0008643
MSTRG.4660.1.p1,GO:0016021
MSTRG.4660.1.p1,GO:0051119
MSTRG.4662.1.p1,GO:0000290
MSTRG.4663.1.p1,GO:0043495
MSTRG.4663.1.p1,GO:0033130
MSTRG.4663.1.p1,GO:0007268
MSTRG.4663.1.p1,GO:0045202
MSTRG.4664.1.p1,GO:0046983
MSTRG.4664.1.p1,GO:0006355
MSTRG.4664.1.p1,GO:0007517
MSTRG.4665.1.p1,GO:0016614
MSTRG.4665.1.p1,GO:0050660
MSTRG.4666.10.p1,GO:0016614
MSTRG.4666.10.p1,GO:0050660
MSTRG.4668.1.p1,GO:0005515
MSTRG.4669.23.p1,GO:0080019
MSTRG.467.1.p1,GO:0003676
MSTRG.4673.2.p1,GO:0016811
MSTRG.4673.2.p1,GO:0006807
MSTRG.4674.5.p1,GO:0016020
MSTRG.4674.5.p1,GO:0005544
MSTRG.4676.1.p1,GO:0080019
MSTRG.4677.1.p1,GO:0003924
MSTRG.4677.1.p1,GO:0005525
MSTRG.4677.1.p1,GO:0032482
MSTRG.4678.1.p1,GO:0005515
MSTRG.4679.6.p1,GO:0003676
MSTRG.4679.6.p1,GO:0006397
MSTRG.468.1.p1,GO:0003676
MSTRG.4683.1.p1,GO:0004252
MSTRG.4683.1.p1,GO:0006508
MSTRG.4684.1.p1,GO:0004252
MSTRG.4684.1.p1,GO:0006508
MSTRG.4685.1.p1,GO:0004252
MSTRG.4685.1.p1,GO:0006508
MSTRG.4686.1.p1,GO:0004252
MSTRG.4686.1.p1,GO:0006508
MSTRG.4687.3.p1,GO:0016020
MSTRG.4687.3.p1,GO:0004984
MSTRG.4687.3.p1,GO:0005549
MSTRG.4687.3.p1,GO:0007608
MSTRG.469.1.p1,GO:0016192
MSTRG.4691.3.p1,GO:0061630
MSTRG.4691.3.p1,GO:0005515
MSTRG.4691.3.p1,GO:0046872
MSTRG.4691.3.p1,GO:0006511
MSTRG.4691.3.p1,GO:0016567
MSTRG.4692.1.p1,GO:0030060
MSTRG.4692.1.p1,GO:0006108
MSTRG.4697.1.p1,GO:0003723
MSTRG.4697.1.p1,GO:0006396
MSTRG.4698.9.p1,GO:0062101
MSTRG.4698.9.p1,GO:0042264
MSTRG.47.1.p1,GO:0004459
MSTRG.47.1.p1,GO:0005737
MSTRG.47.1.p1,GO:0019752
MSTRG.4700.1.p1,GO:0043087
MSTRG.4700.1.p1,GO:0035556
MSTRG.4701.10.p1,GO:0051287
MSTRG.4701.10.p1,GO:0004471
MSTRG.4702.40.p1,GO:0004672
MSTRG.4702.40.p1,GO:0005524
MSTRG.4702.40.p1,GO:0006468
MSTRG.4703.1.p1,GO:0016021
MSTRG.4706.1.p1,GO:0004089
MSTRG.4706.1.p1,GO:0008270
MSTRG.4707.1.p1,GO:0005515
MSTRG.4709.2.p1,GO:0007267
MSTRG.4709.2.p1,GO:0007275
MSTRG.4709.2.p1,GO:0016539
MSTRG.4709.2.p1,GO:0016540
MSTRG.471.12.p1,GO:0001540
MSTRG.471.12.p1,GO:0005515
MSTRG.4710.2.p1,GO:0005515
MSTRG.4711.1.p1,GO:0005952
MSTRG.4711.1.p1,GO:0008603
MSTRG.4711.1.p1,GO:0001932
MSTRG.4712.1.p1,GO:0031262
MSTRG.4712.1.p1,GO:0051315
MSTRG.4713.1.p1,GO:0031262
MSTRG.4713.1.p1,GO:0051315
MSTRG.4714.4.p1,GO:0005507
MSTRG.4714.4.p1,GO:0016491
MSTRG.4715.1.p1,GO:0005524
MSTRG.4715.1.p1,GO:0140658
MSTRG.4716.27.p1,GO:0016787
MSTRG.4717.1.p1,GO:0004747
MSTRG.4717.1.p1,GO:0006014
MSTRG.472.2.p1,GO:0016747
MSTRG.4721.3.p1,GO:0003824
MSTRG.4724.3.p1,GO:0008080
MSTRG.4726.1.p1,GO:0004672
MSTRG.4726.1.p1,GO:0005524
MSTRG.4726.1.p1,GO:0006468
MSTRG.473.12.p1,GO:0015630
MSTRG.473.12.p1,GO:0000226
MSTRG.4730.3.p1,GO:0016055
MSTRG.4731.10.p1,GO:0016780
MSTRG.4733.1.p1,GO:0004672
MSTRG.4733.1.p1,GO:0005524
MSTRG.4733.1.p1,GO:0006468
MSTRG.4734.1.p1,GO:0004725
MSTRG.4734.1.p1,GO:0030141
MSTRG.4734.1.p1,GO:0006470
MSTRG.4735.3.p1,GO:0016020
MSTRG.4735.3.p1,GO:0005515
MSTRG.4735.3.p1,GO:0055085
MSTRG.4737.1.p1,GO:0006470
MSTRG.4737.1.p1,GO:0008138
MSTRG.4738.1.p1,GO:0005634
MSTRG.4738.1.p1,GO:0003684
MSTRG.4738.1.p1,GO:0000012
MSTRG.4739.8.p1,GO:0005524
MSTRG.4739.8.p1,GO:0003777
MSTRG.4739.8.p1,GO:0007018
MSTRG.4739.8.p1,GO:0008017
MSTRG.474.1.p1,GO:0016021
MSTRG.474.1.p1,GO:0015293
MSTRG.4740.11.p1,GO:0003723
MSTRG.4741.1.p1,GO:0008270
MSTRG.4741.1.p1,GO:0006508
MSTRG.4741.1.p1,GO:0031012
MSTRG.4741.1.p1,GO:0004222
MSTRG.4743.1.p1,GO:0048500
MSTRG.4743.1.p1,GO:0008312
MSTRG.4743.1.p1,GO:0006614
MSTRG.4748.2.p1,GO:0031267
MSTRG.4748.2.p1,GO:0006611
MSTRG.4748.2.p1,GO:0005049
MSTRG.4749.1.p1,GO:0004029
MSTRG.475.1.p1,GO:0072546
MSTRG.4750.2.p1,GO:0008168
MSTRG.4751.1.p1,GO:0005524
MSTRG.4751.1.p1,GO:0004644
MSTRG.4751.1.p1,GO:0046872
MSTRG.4751.1.p1,GO:0004637
MSTRG.4751.1.p1,GO:0006189
MSTRG.4751.1.p1,GO:0009113
MSTRG.4751.1.p1,GO:0004641
MSTRG.4752.1.p1,GO:0009055
MSTRG.4752.1.p1,GO:0006099
MSTRG.4752.1.p1,GO:0051536
MSTRG.4755.1.p1,GO:0008053
MSTRG.4756.1.p1,GO:0005524
MSTRG.4756.1.p1,GO:0036310
MSTRG.4756.1.p1,GO:0140658
MSTRG.4756.1.p1,GO:0006281
MSTRG.4756.1.p1,GO:0031297
MSTRG.4757.1.p1,GO:0019211
MSTRG.4760.1.p1,GO:0046922
MSTRG.4760.1.p1,GO:0007219
MSTRG.4760.1.p1,GO:0036066
MSTRG.4761.1.p1,GO:0016746
MSTRG.4763.1.p1,GO:0006412
MSTRG.4769.1.p1,GO:0004497
MSTRG.4769.1.p1,GO:0005506
MSTRG.4769.1.p1,GO:0016705
MSTRG.4769.1.p1,GO:0020037
MSTRG.477.11.p1,GO:0005219
MSTRG.477.11.p1,GO:0005515
MSTRG.477.11.p1,GO:0070588
MSTRG.477.11.p1,GO:0016021
MSTRG.477.11.p1,GO:0006874
MSTRG.4778.1.p1,GO:0004067
MSTRG.4778.1.p1,GO:0005515
MSTRG.4778.1.p1,GO:0006520
MSTRG.4780.1.p1,GO:0016021
MSTRG.4781.1.p1,GO:0016021
MSTRG.4783.1.p1,GO:0005634
MSTRG.4784.2.p1,GO:0006182
MSTRG.4784.2.p1,GO:0004383
MSTRG.4784.2.p1,GO:0035556
MSTRG.4785.1.p1,GO:0005515
MSTRG.4787.1.p1,GO:0016459
MSTRG.4787.1.p1,GO:0003774
MSTRG.4787.1.p1,GO:0005515
MSTRG.4787.1.p1,GO:0005524
MSTRG.4788.1.p1,GO:0004843
MSTRG.4788.1.p1,GO:0005515
MSTRG.4788.1.p1,GO:0008270
MSTRG.4788.1.p1,GO:0016579
MSTRG.4789.1.p1,GO:0004672
MSTRG.4789.1.p1,GO:0005524
MSTRG.4789.1.p1,GO:0006468
MSTRG.4793.1.p1,GO:0019773
MSTRG.4793.1.p1,GO:0006511
MSTRG.4794.1.p1,GO:0036374
MSTRG.4794.1.p1,GO:0006751
MSTRG.4796.3.p1,GO:0005515
MSTRG.4798.1.p1,GO:0016614
MSTRG.4798.1.p1,GO:0050660
MSTRG.4804.1.p1,GO:0032266
MSTRG.4804.1.p1,GO:0000281
MSTRG.4804.1.p1,GO:0000724
MSTRG.4806.1.p1,GO:0032266
MSTRG.4806.1.p1,GO:0046872
MSTRG.4806.1.p1,GO:0000281
MSTRG.4806.1.p1,GO:0000724
MSTRG.4807.1.p1,GO:0004722
MSTRG.4807.1.p1,GO:0006470
MSTRG.4809.1.p1,GO:0016504
MSTRG.4809.1.p1,GO:0070577
MSTRG.4809.1.p1,GO:0070628
MSTRG.481.1.p1,GO:0005515
MSTRG.481.1.p1,GO:0006355
MSTRG.481.1.p1,GO:0016570
MSTRG.4811.1.p1,GO:0004559
MSTRG.4811.1.p1,GO:0006013
MSTRG.4811.1.p1,GO:0030246
MSTRG.4812.1.p1,GO:0005509
MSTRG.4812.1.p1,GO:0005515
MSTRG.4814.1.p1,GO:0003723
MSTRG.4814.1.p1,GO:0046872
MSTRG.4815.1.p1,GO:0005515
MSTRG.4816.1.p1,GO:0006383
MSTRG.4816.1.p1,GO:0070897
MSTRG.4816.1.p1,GO:0017025
MSTRG.4816.1.p1,GO:0000995
MSTRG.4816.1.p1,GO:0000126
MSTRG.4817.1.p1,GO:0005515
MSTRG.4818.1.p1,GO:0005874
MSTRG.4818.1.p1,GO:0005525
MSTRG.4818.1.p1,GO:0007017
MSTRG.4819.5.p1,GO:0031515
MSTRG.4819.5.p1,GO:0016429
MSTRG.4819.5.p1,GO:0030488
MSTRG.4826.1.p1,GO:0004867
MSTRG.4826.1.p1,GO:0030198
MSTRG.4826.1.p1,GO:0005576
MSTRG.4826.1.p1,GO:0004222
MSTRG.4828.1.p1,GO:0016020
MSTRG.4828.1.p1,GO:0005267
MSTRG.4828.1.p1,GO:0071805
MSTRG.4829.1.p1,GO:0016021
MSTRG.4829.1.p1,GO:0004930
MSTRG.4829.1.p1,GO:0007186
MSTRG.4831.1.p1,GO:0000287
MSTRG.4831.1.p1,GO:0043874
MSTRG.4831.1.p1,GO:0019509
MSTRG.4832.1.p1,GO:0005634
MSTRG.4832.1.p1,GO:0008270
MSTRG.4833.1.p1,GO:0008168
MSTRG.4834.1.p1,GO:0004329
MSTRG.4834.1.p1,GO:0004488
MSTRG.4834.1.p1,GO:0005524
MSTRG.4836.4.p1,GO:0016298
MSTRG.4836.4.p1,GO:0006629
MSTRG.4845.7.p1,GO:0003677
MSTRG.4845.7.p1,GO:0006355
MSTRG.4846.3.p1,GO:0043565
MSTRG.4846.3.p1,GO:0006355
MSTRG.4849.1.p1,GO:0016021
MSTRG.4849.1.p1,GO:0009922
MSTRG.4850.1.p1,GO:0005515
MSTRG.4853.1.p1,GO:0007099
MSTRG.4853.1.p1,GO:1902017
MSTRG.4855.1.p1,GO:0004672
MSTRG.4855.1.p1,GO:0005515
MSTRG.4855.1.p1,GO:0005524
MSTRG.4855.1.p1,GO:0006468
MSTRG.4859.1.p1,GO:0016020
MSTRG.4860.1.p1,GO:0019991
MSTRG.4861.1.p1,GO:0005515
MSTRG.4861.1.p1,GO:0004674
MSTRG.487.1.p1,GO:0016020
MSTRG.487.1.p1,GO:0004984
MSTRG.487.1.p1,GO:0005549
MSTRG.487.1.p1,GO:0007608
MSTRG.4870.27.p1,GO:0003676
MSTRG.4873.1.p1,GO:0006511
MSTRG.4874.13.p1,GO:0003755
MSTRG.4874.13.p1,GO:0008270
MSTRG.4874.13.p1,GO:0000413
MSTRG.4875.13.p1,GO:0008272
MSTRG.4875.13.p1,GO:0008271
MSTRG.4875.13.p1,GO:0055085
MSTRG.4875.13.p1,GO:0016021
MSTRG.4876.1.p1,GO:0008272
MSTRG.4876.1.p1,GO:0008271
MSTRG.4876.1.p1,GO:0055085
MSTRG.4876.1.p1,GO:0016021
MSTRG.4877.22.p1,GO:0016765
MSTRG.4877.22.p1,GO:0008299
MSTRG.4878.1.p1,GO:0008299
MSTRG.4881.2.p1,GO:0016765
MSTRG.4881.2.p1,GO:0008299
MSTRG.4885.1.p1,GO:0005576
MSTRG.4885.1.p1,GO:0008061
MSTRG.4885.1.p1,GO:0005975
MSTRG.4886.1.p1,GO:0005515
MSTRG.4887.1.p1,GO:0005509
MSTRG.4887.1.p1,GO:0016491
MSTRG.4888.1.p1,GO:0003951
MSTRG.4888.1.p1,GO:0004143
MSTRG.4888.1.p1,GO:0007205
MSTRG.4889.7.p1,GO:0006508
MSTRG.4889.7.p1,GO:0004222
MSTRG.489.1.p1,GO:0016020
MSTRG.489.1.p1,GO:0004984
MSTRG.489.1.p1,GO:0005549
MSTRG.489.1.p1,GO:0007608
MSTRG.4894.1.p1,GO:0046854
MSTRG.4894.1.p1,GO:0048015
MSTRG.4896.2.p1,GO:0005515
MSTRG.4896.2.p1,GO:0006886
MSTRG.4896.2.p1,GO:0016192
MSTRG.4898.1.p1,GO:0003839
MSTRG.4899.1.p1,GO:0004197
MSTRG.4899.1.p1,GO:0004843
MSTRG.4899.1.p1,GO:0016579
MSTRG.49.4.p1,GO:0016616
MSTRG.49.4.p1,GO:0019752
MSTRG.490.1.p1,GO:0016020
MSTRG.490.1.p1,GO:0004984
MSTRG.490.1.p1,GO:0005549
MSTRG.490.1.p1,GO:0007608
MSTRG.4901.1.p1,GO:0005840
MSTRG.4901.1.p1,GO:0003735
MSTRG.4901.1.p1,GO:0006412
MSTRG.4902.2.p1,GO:0007165
MSTRG.4903.1.p1,GO:0003677
MSTRG.4903.1.p1,GO:0006260
MSTRG.4904.1.p1,GO:0005975
MSTRG.4907.1.p1,GO:0005515
MSTRG.4910.1.p1,GO:0008237
MSTRG.4910.1.p1,GO:0008270
MSTRG.4910.1.p1,GO:0006508
MSTRG.4912.1.p1,GO:0008168
MSTRG.4914.1.p1,GO:0043565
MSTRG.4915.5.p1,GO:0005515
MSTRG.4915.5.p1,GO:0000045
MSTRG.4918.1.p1,GO:0016021
MSTRG.4918.1.p1,GO:0022857
MSTRG.4918.1.p1,GO:0055085
MSTRG.4919.6.p1,GO:0004553
MSTRG.4919.6.p1,GO:0005975
MSTRG.4921.1.p1,GO:0005815
MSTRG.4921.1.p1,GO:0007020
MSTRG.4921.1.p1,GO:0000922
MSTRG.4921.1.p1,GO:0043015
MSTRG.4922.1.p1,GO:0005801
MSTRG.4922.1.p1,GO:0016020
MSTRG.4922.1.p1,GO:0006886
MSTRG.4923.1.p1,GO:0003723
MSTRG.4923.1.p1,GO:0008173
MSTRG.4923.1.p1,GO:0006396
MSTRG.4924.9.p1,GO:0004181
MSTRG.4924.9.p1,GO:0008270
MSTRG.4924.9.p1,GO:0006508
MSTRG.4925.1.p1,GO:0004371
MSTRG.4925.1.p1,GO:0006071
MSTRG.4928.1.p1,GO:0005887
MSTRG.4928.1.p1,GO:0007186
MSTRG.4928.1.p1,GO:0016907
MSTRG.4929.1.p1,GO:0005525
MSTRG.4930.1.p1,GO:0004497
MSTRG.4930.1.p1,GO:0005506
MSTRG.4930.1.p1,GO:0016705
MSTRG.4930.1.p1,GO:0020037
MSTRG.4931.29.p1,GO:0005737
MSTRG.4931.29.p1,GO:0009258
MSTRG.4931.29.p1,GO:0016155
MSTRG.4931.29.p1,GO:0009058
MSTRG.4931.29.p1,GO:0016620
MSTRG.4931.29.p1,GO:0006730
MSTRG.4931.29.p1,GO:0016742
MSTRG.4932.1.p1,GO:0003676
MSTRG.4932.1.p1,GO:0003724
MSTRG.4932.1.p1,GO:0005524
MSTRG.4933.2.p1,GO:0001522
MSTRG.4933.2.p1,GO:0003723
MSTRG.4933.2.p1,GO:0009982
MSTRG.4934.1.p1,GO:0003723
MSTRG.4934.1.p1,GO:1990904
MSTRG.4938.2.p1,GO:0004930
MSTRG.4938.2.p1,GO:0007186
MSTRG.4938.2.p1,GO:0005509
MSTRG.4938.2.p1,GO:0016021
MSTRG.4938.2.p1,GO:0007166
MSTRG.4938.2.p1,GO:0007156
MSTRG.494.5.p1,GO:0007165
MSTRG.494.5.p1,GO:0004114
MSTRG.4942.3.p1,GO:0003924
MSTRG.4942.3.p1,GO:0005525
MSTRG.4942.3.p1,GO:0008270
MSTRG.4943.1.p1,GO:0005681
MSTRG.4943.1.p1,GO:0000245
MSTRG.4943.1.p1,GO:0000387
MSTRG.4945.1.p1,GO:0003824
MSTRG.4947.1.p1,GO:0000166
MSTRG.4948.1.p1,GO:0004190
MSTRG.4948.1.p1,GO:0005515
MSTRG.4948.1.p1,GO:0006508
MSTRG.4950.1.p1,GO:0003676
MSTRG.4950.1.p1,GO:0005634
MSTRG.4950.1.p1,GO:0005515
MSTRG.4950.1.p1,GO:0006364
MSTRG.4951.1.p1,GO:0004523
MSTRG.4951.1.p1,GO:0016070
MSTRG.4951.1.p1,GO:0003723
MSTRG.4954.1.p1,GO:0005840
MSTRG.4954.1.p1,GO:0003735
MSTRG.4954.1.p1,GO:0006412
MSTRG.4955.6.p1,GO:0061630
MSTRG.4955.6.p1,GO:0000209
MSTRG.4955.6.p1,GO:0008592
MSTRG.4956.1.p1,GO:0006406
MSTRG.4956.1.p1,GO:0005846
MSTRG.4956.1.p1,GO:0016070
MSTRG.4956.1.p1,GO:0005515
MSTRG.4956.1.p1,GO:0000339
MSTRG.4957.1.p1,GO:0005515
MSTRG.4958.3.p1,GO:0008168
MSTRG.4958.3.p1,GO:0006480
MSTRG.4961.1.p1,GO:0005747
MSTRG.4961.1.p1,GO:0022900
MSTRG.4962.4.p1,GO:0006814
MSTRG.4962.4.p1,GO:0055085
MSTRG.4962.4.p1,GO:0001518
MSTRG.4962.4.p1,GO:0005248
MSTRG.4963.3.p1,GO:0005515
MSTRG.4964.1.p1,GO:0055085
MSTRG.4964.1.p1,GO:0008643
MSTRG.4964.1.p1,GO:0016021
MSTRG.4964.1.p1,GO:0051119
MSTRG.4965.1.p1,GO:0055085
MSTRG.4966.2.p1,GO:0016020
MSTRG.4966.2.p1,GO:0022857
MSTRG.4966.2.p1,GO:0055085
MSTRG.4967.1.p1,GO:0016020
MSTRG.4967.1.p1,GO:0022857
MSTRG.4967.1.p1,GO:0055085
MSTRG.4968.4.p1,GO:0004930
MSTRG.4968.4.p1,GO:0007186
MSTRG.4968.4.p1,GO:0016021
MSTRG.4968.4.p1,GO:0007166
MSTRG.497.1.p1,GO:0005515
MSTRG.4973.2.p1,GO:0005515
MSTRG.4974.2.p1,GO:0003824
MSTRG.4974.2.p1,GO:0046872
MSTRG.4974.2.p1,GO:0051539
MSTRG.4974.2.p1,GO:0006777
MSTRG.4974.2.p1,GO:0019008
MSTRG.4975.1.p1,GO:0046580
MSTRG.4975.1.p1,GO:0005515
MSTRG.4975.1.p1,GO:0005096
MSTRG.4975.1.p1,GO:0043547
MSTRG.4976.1.p1,GO:0005874
MSTRG.4976.1.p1,GO:0005200
MSTRG.4976.1.p1,GO:0005525
MSTRG.4976.1.p1,GO:0007017
MSTRG.4977.1.p1,GO:0005515
MSTRG.4977.1.p1,GO:0016274
MSTRG.4977.1.p1,GO:0018216
MSTRG.4978.1.p1,GO:0061630
MSTRG.4978.1.p1,GO:0005515
MSTRG.4978.1.p1,GO:0046872
MSTRG.4978.1.p1,GO:0016567
MSTRG.4979.1.p1,GO:0003975
MSTRG.4979.1.p1,GO:0016021
MSTRG.4979.1.p1,GO:0006488
MSTRG.4979.1.p1,GO:0008963
MSTRG.498.1.p1,GO:0016012
MSTRG.498.1.p1,GO:0016021
MSTRG.4980.1.p1,GO:0016020
MSTRG.4980.1.p1,GO:0003830
MSTRG.4980.1.p1,GO:0006487
MSTRG.4981.1.p1,GO:0005515
MSTRG.4982.2.p1,GO:0042147
MSTRG.4983.1.p1,GO:0005515
MSTRG.4983.1.p1,GO:0046872
MSTRG.4986.1.p1,GO:0042800
MSTRG.4986.1.p1,GO:0003723
MSTRG.4986.1.p1,GO:0005515
MSTRG.4986.1.p1,GO:0051568
MSTRG.4987.1.p1,GO:0016592
MSTRG.499.1.p1,GO:0016021
MSTRG.499.1.p1,GO:0004930
MSTRG.499.1.p1,GO:0007186
MSTRG.4990.9.p1,GO:0005515
MSTRG.4992.1.p1,GO:0003676
MSTRG.4992.1.p1,GO:0003724
MSTRG.4992.1.p1,GO:0005524
MSTRG.4993.2.p1,GO:0006623
MSTRG.4993.2.p1,GO:0016192
MSTRG.4995.2.p1,GO:0004418
MSTRG.4995.2.p1,GO:0033014
MSTRG.4998.1.p1,GO:0005515
MSTRG.4999.1.p1,GO:0003824
MSTRG.5.1.p1,GO:0034220
MSTRG.5.1.p1,GO:0004890
MSTRG.5.1.p1,GO:0016021
MSTRG.5.1.p1,GO:0005230
MSTRG.5000.4.p1,GO:0003677
MSTRG.5001.1.p1,GO:0005515
MSTRG.5003.2.p1,GO:0008641
MSTRG.5003.2.p1,GO:0006464
MSTRG.5004.1.p1,GO:0016021
MSTRG.5004.1.p1,GO:0009922
MSTRG.5008.8.p1,GO:0005515
MSTRG.5008.8.p1,GO:0043531
MSTRG.5008.8.p1,GO:0042981
MSTRG.5012.1.p1,GO:0008289
MSTRG.5013.1.p1,GO:0005515
MSTRG.5014.1.p1,GO:0046933
MSTRG.5014.1.p1,GO:0015986
MSTRG.5015.1.p1,GO:0005515
MSTRG.5016.1.p1,GO:0016020
MSTRG.5017.1.p1,GO:0015629
MSTRG.5017.1.p1,GO:0003779
MSTRG.5017.1.p1,GO:0030042
MSTRG.5018.1.p1,GO:0003677
MSTRG.5019.2.p1,GO:0016021
MSTRG.5019.2.p1,GO:0007275
MSTRG.5025.1.p1,GO:0004252
MSTRG.5025.1.p1,GO:0006508
MSTRG.5026.1.p1,GO:0004252
MSTRG.5026.1.p1,GO:0006508
MSTRG.5028.1.p1,GO:0003677
MSTRG.5029.1.p1,GO:0005524
MSTRG.5029.1.p1,GO:0009408
MSTRG.5029.1.p1,GO:0051082
MSTRG.5029.1.p1,GO:0006457
MSTRG.5029.1.p1,GO:0030544
MSTRG.503.3.p1,GO:0008194
MSTRG.5030.2.p1,GO:0005840
MSTRG.5030.2.p1,GO:0003735
MSTRG.5030.2.p1,GO:0006412
MSTRG.5032.2.p1,GO:0005576
MSTRG.5032.2.p1,GO:0005515
MSTRG.5032.2.p1,GO:0008289
MSTRG.5032.2.p1,GO:0006869
MSTRG.5032.2.p1,GO:0007165
MSTRG.5032.2.p1,GO:0042157
MSTRG.5033.1.p1,GO:0003723
MSTRG.5033.1.p1,GO:0003743
MSTRG.5033.1.p1,GO:0006413
MSTRG.5034.1.p1,GO:0005739
MSTRG.5034.1.p1,GO:0003723
MSTRG.5034.1.p1,GO:1903108
MSTRG.5035.1.p1,GO:0005763
MSTRG.5035.1.p1,GO:0003735
MSTRG.5036.2.p1,GO:0007165
MSTRG.5037.1.p1,GO:0003924
MSTRG.5037.1.p1,GO:0005525
MSTRG.5037.1.p1,GO:0032482
MSTRG.5040.1.p1,GO:0016020
MSTRG.5040.1.p1,GO:0008237
MSTRG.5040.1.p1,GO:0008241
MSTRG.5040.1.p1,GO:0006508
MSTRG.5041.1.p1,GO:0005663
MSTRG.5041.1.p1,GO:0003677
MSTRG.5041.1.p1,GO:0003689
MSTRG.5041.1.p1,GO:0005524
MSTRG.5041.1.p1,GO:0016887
MSTRG.5041.1.p1,GO:0006260
MSTRG.5041.1.p1,GO:0006281
MSTRG.5042.1.p1,GO:0003677
MSTRG.5042.1.p1,GO:0003899
MSTRG.5042.1.p1,GO:0006351
MSTRG.5043.1.p1,GO:0005524
MSTRG.5043.1.p1,GO:0005737
MSTRG.5043.1.p1,GO:0004819
MSTRG.5043.1.p1,GO:0006425
MSTRG.5044.1.p1,GO:0005634
MSTRG.5044.1.p1,GO:0004402
MSTRG.5044.1.p1,GO:0008270
MSTRG.5044.1.p1,GO:0006355
MSTRG.5044.1.p1,GO:0016573
MSTRG.5048.3.p1,GO:0005576
MSTRG.5049.1.p1,GO:0071203
MSTRG.505.3.p1,GO:0004497
MSTRG.505.3.p1,GO:0005506
MSTRG.505.3.p1,GO:0016705
MSTRG.505.3.p1,GO:0020037
MSTRG.5051.2.p1,GO:0005737
MSTRG.5051.2.p1,GO:0003677
MSTRG.5051.2.p1,GO:0003700
MSTRG.5051.2.p1,GO:0006355
MSTRG.5052.2.p1,GO:0005515
MSTRG.5053.1.p1,GO:0004842
MSTRG.5054.1.p1,GO:0005515
MSTRG.5055.10.p1,GO:0007172
MSTRG.5055.10.p1,GO:0005524
MSTRG.5055.10.p1,GO:0004713
MSTRG.5055.10.p1,GO:0005856
MSTRG.5055.10.p1,GO:0005925
MSTRG.5055.10.p1,GO:0006468
MSTRG.5056.1.p1,GO:0031390
MSTRG.5056.1.p1,GO:0007064
MSTRG.5057.10.p1,GO:0005509
MSTRG.5057.10.p1,GO:0055085
MSTRG.5061.1.p1,GO:0005524
MSTRG.5061.1.p1,GO:0030983
MSTRG.5061.1.p1,GO:0140664
MSTRG.5061.1.p1,GO:0006298
MSTRG.5062.2.p1,GO:0006886
MSTRG.5062.2.p1,GO:0090522
MSTRG.5065.1.p1,GO:0008168
MSTRG.5065.1.p1,GO:0001510
MSTRG.5066.1.p1,GO:0005515
MSTRG.5066.1.p1,GO:0035556
MSTRG.5067.1.p1,GO:0008168
MSTRG.5068.2.p1,GO:0008270
MSTRG.5070.1.p1,GO:0005515
MSTRG.5071.13.p1,GO:0005524
MSTRG.5071.13.p1,GO:0005516
MSTRG.5071.13.p1,GO:0004683
MSTRG.5071.13.p1,GO:0006468
MSTRG.5074.2.p1,GO:0097367
MSTRG.5074.2.p1,GO:0004360
MSTRG.5074.2.p1,GO:1901137
MSTRG.5076.13.p1,GO:0005515
MSTRG.5082.10.p1,GO:0005856
MSTRG.5082.10.p1,GO:0003779
MSTRG.5082.10.p1,GO:0005198
MSTRG.5083.5.p1,GO:0003978
MSTRG.5083.5.p1,GO:0006012
MSTRG.5084.1.p1,GO:0006511
MSTRG.5086.4.p1,GO:0005515
MSTRG.5087.2.p1,GO:0004832
MSTRG.5087.2.p1,GO:0005524
MSTRG.5087.2.p1,GO:0006438
MSTRG.5087.2.p1,GO:0002161
MSTRG.5088.1.p1,GO:0003676
MSTRG.5088.1.p1,GO:0004386
MSTRG.5088.1.p1,GO:0005524
MSTRG.5089.1.p1,GO:0003676
MSTRG.5089.1.p1,GO:0003724
MSTRG.5089.1.p1,GO:0005515
MSTRG.5089.1.p1,GO:0005524
MSTRG.5090.1.p1,GO:0005525
MSTRG.5090.1.p1,GO:0007186
MSTRG.5090.1.p1,GO:0003924
MSTRG.5090.1.p1,GO:0031683
